Time,SP,PV,OP,error
4759,-1.0377,0.36847,-0.95569,-0.57798
4760,-1.0377,0.36847,-1.062,-0.57798
4761,-1.0377,0.69279,-1.2042,-0.90807
4762,-1.0377,0.51845,-1.258,-0.73063
4763,-1.0377,0.95685,-1.4271,-1.1768
4764,-1.0377,0.42487,-1.3874,-0.63539
4765,-1.0377,0.17876,-1.3694,-0.38489
4766,-1.0377,0.062105,-1.3605,-0.26616
4767,-1.0377,-0.3763,-1.2759,0.18004
4768,-1.0377,0.02493,-1.3784,-0.22832
4769,-1.0377,-0.62626,-1.249,0.43446
4770,-1.0377,-0.47244,-1.2977,0.27789
4771,-1.0377,-0.39552,-1.3425,0.19961
4772,-1.0377,-1.1467,-1.2003,0.96416
4773,-1.0377,-0.26606,-1.3476,0.067839
4774,-1.0377,0.32873,-1.4757,-0.53754
4775,-1.0377,0.078769,-1.436,-0.28312
4776,-1.0377,0.078769,-1.454,-0.28312
4777,-1.0377,0.40565,-1.5334,-0.61582
4778,-1.0377,0.31207,-1.5385,-0.52057
4779,-1.0377,-0.16479,-1.4719,-0.035231
4780,-1.0377,0.14158,-1.5244,-0.34705
4781,-1.0377,-0.14556,-1.5116,-0.054802
4782,-1.0377,-0.031472,-1.5603,-0.17092
4783,-1.0377,0.95685,-1.7652,-1.1768
4784,-1.0377,0.2749,-1.641,-0.48274
4785,-1.0377,-0.14556,-1.5654,-0.054802
4786,-1.0377,-0.072492,-1.609,-0.12917
4787,-1.0377,-0.031472,-1.6499,-0.17092
4788,-1.0377,-0.14556,-1.632,-0.054802
4789,-1.0377,-0.4327,-1.6013,0.23745
4790,-1.0377,-0.072492,-1.6589,-0.12917
4791,-1.0377,0.02493,-1.6717,-0.22832
4792,-1.0377,0.97608,-1.8895,-1.1964
4793,-1.0377,-0.3763,-1.6051,0.18004
4794,-1.0377,-0.4327,-1.623,0.23745
4795,-1.0377,0.44282,-1.778,-0.65365
4796,-1.0377,-0.47244,-1.5782,0.27789
4797,-1.0377,-0.97621,-1.4091,0.79063
4798,-1.0377,-0.62626,-1.4719,0.43446
4799,-1.0377,-10.661,1.268,10.648
4800,-1.0377,-4.6654,0.69414,4.5455
4801,-1.0377,-1.4403,0.57886,1.2629
4802,-1.0377,-2.0914,1.113,1.9257
4803,-1.0377,-1.3672,1.1566,1.1886
4804,-1.0377,-1.5236,1.3346,1.3477
4805,-1.0377,-0.58909,1.1706,0.39662
4806,-1.0377,-1.0736,1.3167,0.88979
4807,-1.0377,-1.0903,1.3705,0.90675
4808,-1.0377,-0.18145,1.1975,-0.018271
4809,-1.0377,-0.32246,1.2104,0.12524
4810,-1.0377,0.51845,1.0285,-0.73063
4811,-1.0377,-0.47244,1.3039,0.27789
4812,-1.0377,-0.089157,1.1796,-0.11221
4813,-1.0377,0.14158,1.1476,-0.34705
4814,-1.0377,-0.39552,1.2193,0.19961
4815,-1.0377,-0.35835,1.2052,0.16178
4816,-1.0377,-0.089157,1.1527,-0.11221
4817,-1.0377,0.12492,1.081,-0.33009
4818,-1.0377,0.078769,1.0592,-0.28312
4819,-1.0377,-0.16479,1.081,-0.035231
4820,-1.0377,-0.14556,1.0413,-0.054802
4821,-1.0377,-0.47244,1.0771,0.27789
4822,-1.0377,-0.031472,0.9657,-0.17092
4823,-1.0377,-0.33912,1.0374,0.14221
4824,-1.0377,-0.41603,1.0592,0.22049
4825,-1.0377,-0.32246,1.0502,0.12524
4826,-1.0377,-0.12505,1.0413,-0.075677
4827,-1.0377,-0.666,1.1706,0.4749
4828,-1.0377,-0.55319,1.2052,0.36009
4829,-1.0377,0.53512,1.0233,-0.74759
4830,-1.0377,-0.4327,1.2552,0.23745
4831,-1.0377,-0.57242,1.3397,0.37966
4832,-1.0377,-0.45193,1.3833,0.25702
4833,-1.0377,-0.68266,1.4819,0.49186
4834,-1.0377,-0.89674,1.5882,0.70974
4835,-1.0377,-0.91596,1.6241,0.72931
4836,-1.0377,-0.666,1.61,0.4749
4837,-1.0377,-0.73907,1.6945,0.54927
4838,-1.0377,-0.87623,1.7701,0.68887
4839,-1.0377,-1.0339,1.8816,0.84934
4840,-1.0377,-0.50961,1.8508,0.31573
4841,-1.0377,-1.0531,2.0199,0.86891
4842,-1.0377,-0.45193,1.9482,0.25702
4843,-1.0377,-0.50961,2.0289,0.31573
4844,-1.0377,-0.39552,2.0237,0.19961
4845,-1.0377,0.17876,1.9354,-0.38489
4846,-1.0377,-0.22247,2.0327,0.023479
4847,-1.0377,-0.22247,2.0558,0.023479
4848,-1.0377,-0.30195,2.0558,0.10437
4849,-1.0377,0.21849,1.9482,-0.42533
4850,-1.0377,-0.35835,2.0775,0.16178
4851,-1.0377,-0.80316,2.171,0.6145
4852,-1.0377,0.8261,1.8149,-1.0438
4853,-1.0377,0.25567,1.9213,-0.46317
4854,-1.0377,0.31207,1.9174,-0.52057
4855,-1.0377,-0.20196,1.9981,0.0026044
4856,-1.0377,-0.14556,1.9802,-0.054802
4857,-1.0377,0.19798,1.8905,-0.40446
4858,-1.0377,-0.014808,1.9354,-0.18788
4859,-1.0377,-0.23914,1.9533,0.04044
4860,-1.0377,11.936,-0.57781,-12.351
4861,-1.0377,-1.8915,2.4644,1.7222
4862,-1.0377,-1.3467,2.2018,1.1677
4863,-1.0377,2.6656,1.1476,-2.916
4864,-1.0377,1.1261,1.2552,-1.349
4865,-1.0377,4.5346,0.24069,-4.8182
4866,-1.0377,1.3299,0.56477,-1.5565
4867,-1.0377,2.0785,0.12541,-2.3184
4868,-1.0377,3.6731,-0.53811,-3.9415
4869,-1.0377,1.4273,-0.32035,-1.6556
4870,-1.0377,1.758,-0.62265,-1.9923
4871,-1.0377,1.7939,-0.87115,-2.0288
4872,-1.0377,1.2568,-0.95184,-1.4821
4873,-1.0377,0.55563,-0.99155,-0.76846
4874,-1.0377,1.2004,-1.2452,-1.4247
4875,-1.0377,1.6875,-1.445,-1.9205
4876,-1.0377,0.53512,-1.2849,-0.74759
4877,-1.0377,0.0044202,-1.2401,-0.20745
4878,-1.0377,0.80559,-1.4757,-1.0229
4879,-1.0377,0.2749,-1.445,-0.48274
4880,-1.0377,0.29156,-1.5244,-0.4997
4881,-1.0377,0.69279,-1.6538,-0.90807
4882,-1.0377,0.47871,-1.6717,-0.69018
4883,-1.0377,0.16209,-1.6269,-0.36793
4884,-1.0377,0.10441,-1.6499,-0.30922
4885,-1.0377,-0.20196,-1.6179,0.0026044
4886,-1.0377,-0.33912,-1.5833,0.14221
4887,-1.0377,-0.10838,-1.6051,-0.092638
4888,-1.0377,0.5928,-1.7383,-0.8063
4889,-1.0377,-0.089157,-1.6179,-0.11221
4890,-1.0377,-0.53268,-1.4937,0.33921
4891,-1.0377,-0.32246,-1.5334,0.12524
4892,-1.0377,0.25567,-1.6589,-0.46317
4893,-1.0377,-0.031472,-1.6051,-0.17092
4894,-1.0377,-0.35835,-1.5513,0.16178
4895,-1.0377,0.02493,-1.6499,-0.22832
4896,-1.0377,-0.20196,-1.5961,0.0026044
4897,-1.0377,-0.014808,-1.6448,-0.18788
4898,-1.0377,-0.089157,-1.6499,-0.11221
4899,-1.0377,-0.014808,-1.6845,-0.18788
4900,-1.0377,-0.28272,-1.632,0.0848
4901,-1.0377,-0.14556,-1.6986,-0.054802
4902,-1.0377,0.17876,-1.7921,-0.38489
4903,-1.0377,0.62869,-1.9164,-0.84283
4904,-1.0377,0.12492,-1.8626,-0.33009
4905,-1.0377,0.2749,-1.9215,-0.48274
4906,-1.0377,-0.35835,-1.796,0.16178
4907,-1.0377,-0.16479,-1.8715,-0.035231
4908,-1.0377,0.02493,-1.9164,-0.22832
4909,-1.0377,-0.55319,-1.7921,0.36009
4910,-1.0377,-0.41603,-1.819,0.22049
4911,-1.0377,-0.64549,-1.7204,0.45403
4912,-1.0377,-0.3763,-1.7255,0.18004
4913,-1.0377,-0.73907,-1.5923,0.54927
4914,-1.0377,-0.23914,-1.6768,0.04044
4915,-1.0377,-0.26606,-1.6359,0.067839
4916,-1.0377,-0.089157,-1.6807,-0.11221
4917,-1.0377,0.041595,-1.7166,-0.24529
4918,-1.0377,-0.20196,-1.632,0.0026044
4919,-1.0377,-0.4327,-1.5692,0.23745
4920,-1.0377,1.6709,-2.0227,-1.9035
4921,-1.0377,0.0044202,-1.6807,-0.20745
4922,-1.0377,-0.33912,-1.6051,0.14221
4923,-1.0377,0.10441,-1.7473,-0.30922
4924,-1.0377,-0.58909,-1.6538,0.39662
4925,-1.0377,-0.10838,-1.7614,-0.092638
4926,-1.0377,-0.14556,-1.7742,-0.054802
4927,-1.0377,0.10441,-1.8536,-0.30922
4928,-1.0377,-0.051982,-1.8408,-0.15004
4929,-1.0377,0.16209,-1.9164,-0.36793
4930,-1.0377,0.51845,-2.0406,-0.73063
4931,-1.0377,-0.051982,-1.974,-0.15004
4932,-1.0377,0.44282,-2.0983,-0.65365
4933,-1.0377,-10.954,0.36494,10.946
4934,-1.0377,-2.9426,-0.57269,2.792
4935,-1.0377,-2.7055,0.058803,2.5507
4936,-1.0377,-5.2397,1.0541,5.13
4937,-1.0377,-0.35835,0.35213,0.16178
4938,-1.0377,-2.385,0.98747,2.2245
4939,-1.0377,1.8311,0.24966,-2.0666
4940,-1.0377,-0.4891,0.87219,0.29485
4941,-1.0377,-0.53268,0.96057,0.33921
4942,-1.0377,-0.62626,1.0502,0.43446
4943,-1.0377,-0.70317,1.0989,0.51274
4944,-1.0377,0.21849,0.92086,-0.42533
4945,-1.0377,-0.16479,1.0195,-0.035231
4946,-1.0377,0.25567,0.95673,-0.46317
4947,-1.0377,-1.0736,1.2808,0.88979
4948,-1.0377,-0.12505,1.0989,-0.075677
4949,-1.0377,-0.39552,1.1527,0.19961
4950,-1.0377,-0.87623,1.2462,0.68887
4951,-1.0377,1.8503,0.70311,-2.0862
4952,-1.0377,-0.97621,1.3346,0.79063
4953,-1.0377,-1.0903,1.3922,0.90675
4954,-1.0377,-1.2467,1.4243,1.0659
4955,-1.0377,-2.8426,1.8867,2.6903
4956,-1.0377,-1.6979,1.5793,1.5252
4957,-1.0377,4.0308,0.29449,-4.3055
4958,-1.0377,2.8527,0.32908,-3.1065
4959,-1.0377,-1.1262,0.84145,0.94328
4960,-1.0377,0.46205,0.33804,-0.67322
4961,-1.0377,1.758,-0.20379,-1.9923
4962,-1.0377,1.5375,-0.31523,-1.7679
4963,-1.0377,0.51845,-0.34212,-0.73063
4964,-1.0377,0.21849,-0.44844,-0.42533
4965,-1.0377,1.1632,-0.82631,-1.3869
4966,-1.0377,2.0375,-1.2183,-2.2767
4967,-1.0377,0.51845,-1.094,-0.73063
4968,-1.0377,0.42487,-1.2541,-0.63539
4969,-1.0377,0.93634,-1.4488,-1.156
4970,-1.0377,0.91968,-1.5692,-1.139
4971,-1.0377,0.69279,-1.6269,-0.90807
4972,-1.0377,0.46205,-1.6845,-0.67322
4973,-1.0377,0.51845,-1.7691,-0.73063
4974,-1.0377,0.5928,-1.8498,-0.8063
4975,-1.0377,0.51845,-1.9125,-0.73063
4976,-1.0377,0.93634,-2.0637,-1.156
4977,-1.0377,0.02493,-1.9253,-0.22832
4978,-1.0377,-0.18145,-1.9215,-0.018271
4979,-1.0377,-0.089157,-1.9791,-0.11221
4980,-1.0377,-0.91596,-1.8011,0.72931
4981,-1.0377,0.89917,-2.1738,-1.1181
4982,-1.0377,-0.23914,-1.9471,0.04044
4983,-1.0377,-0.32246,-1.9215,0.12524
4984,-1.0377,0.10441,-2.0278,-0.30922
4985,-1.0377,-0.26606,-1.9522,0.067839
4986,-1.0377,-0.4327,-1.8856,0.23745
4987,-1.0377,-0.20196,-1.8895,0.0026044
4988,-1.0377,-0.32246,-1.837,0.12524
4989,-1.0377,0.10441,-1.9253,-0.30922
4990,-1.0377,-0.33912,-1.8498,0.14221
4991,-1.0377,-0.22247,-1.8626,0.023479
4992,-1.0377,-0.7224,-1.7294,0.53231
4993,-1.0377,-0.6096,-1.7076,0.41749
4994,-1.0377,-0.20196,-1.7473,0.0026044
4995,-1.0377,-0.99672,-1.5782,0.81151
4996,-1.0377,-0.23914,-1.7345,0.04044
4997,-1.0377,-0.57242,-1.6499,0.37966
4998,-1.0377,-0.33912,-1.6768,0.14221
4999,-1.0377,-1.1736,-1.4578,0.99156
5000,-1.0377,-0.55319,-1.5692,0.36009
5001,-1.0377,-1.4044,-1.3425,1.2264
5002,-1.0377,-0.3763,-1.5206,0.18004
5003,-1.0377,-0.45193,-1.4937,0.25702
5004,-1.0377,-0.32246,-1.4937,0.12524
5005,-1.0377,0.31207,-1.5782,-0.52057
5006,-1.0377,-0.45193,-1.4091,0.25702
5007,-1.0377,-0.58909,-1.3476,0.39662
5008,-1.0377,-0.4891,-1.3156,0.29485
5009,-1.0377,-0.6096,-1.2362,0.41749
5010,-1.0377,-0.53268,-1.1734,0.33921
5011,-1.0377,0.19798,-1.3156,-0.40446
5012,-1.0377,-0.55319,-1.1068,0.36009
5013,-1.0377,-1.0531,-0.94672,0.86891
5014,-1.0377,-0.41603,-1.0402,0.22049
5015,-1.0377,-0.50961,-0.98643,0.31573
5016,-1.0377,-0.28272,-0.99155,0.0848
5017,-1.0377,-0.62626,-0.92494,0.43446
5018,-1.0377,-0.62626,-0.89804,0.43446
5019,-1.0377,-0.70317,-0.84937,0.51274
5020,-1.0377,-0.28272,-0.89292,0.0848
5021,-1.0377,-0.70317,-0.77764,0.51274
5022,-1.0377,-0.62626,-0.72,0.43446
5023,-1.0377,-0.73907,-0.65339,0.54927
5024,-1.0377,-0.62626,-0.59575,0.43446
5025,-1.0377,-0.55319,-0.51121,0.36009
5026,-1.0377,-0.83905,-0.38696,0.65103
5027,-1.0377,-0.83905,-0.29729,0.65103
5028,-1.0377,-0.91596,-0.18201,0.72931
5029,-1.0377,-1.0339,-0.061603,0.84934
5030,-1.0377,-0.7224,-0.025737,0.53231
5031,-1.0377,-0.76599,0.093388,0.57667
5032,-1.0377,-0.93263,0.21379,0.74627
5033,-1.0377,-0.89674,0.26759,0.70974
5034,-1.0377,-1.1095,0.40978,0.92632
5035,-1.0377,-0.91596,0.46742,0.72931
5036,-1.0377,-0.89674,0.56092,0.70974
5037,-1.0377,-1.0339,0.64547,0.84934
5038,-1.0377,-0.85956,0.67621,0.67191
5039,-1.0377,-0.82239,0.77868,0.63407
5040,-1.0377,-0.91596,0.89909,0.72931
5041,-1.0377,-0.58909,0.94392,0.39662
5042,-1.0377,-1.1736,1.1207,0.99156
5043,-1.0377,0.041595,0.91702,-0.24529
5044,-1.0377,-0.91596,1.1924,0.72931
5045,-1.0377,-0.64549,1.1745,0.45403
5046,-1.0377,-0.12505,1.081,-0.075677
5047,-1.0377,-0.76599,1.277,0.57667
5048,-1.0377,-0.45193,1.2283,0.25702
5049,-1.0377,-0.35835,1.1975,0.16178
5050,-1.0377,-0.28272,1.2193,0.0848
5051,-1.0377,-0.031472,1.1745,-0.17092
5052,-1.0377,-0.41603,1.2641,0.22049
5053,-1.0377,0.25567,1.1079,-0.46317
5054,-1.0377,-0.80316,1.3487,0.6145
5055,-1.0377,-0.41603,1.3077,0.22049
5056,-1.0377,0.55563,1.1258,-0.76846
5057,-1.0377,-0.031472,1.2462,-0.17092
5058,-1.0377,0.25567,1.1835,-0.46317
5059,-1.0377,1.2568,0.94392,-1.4821
5060,-1.0377,0.078769,1.1886,-0.28312
5061,-1.0377,-0.4891,1.3256,0.29485
5062,-1.0377,0.0044202,1.2014,-0.20745
5063,-1.0377,-0.16479,1.2283,-0.035231
5064,-1.0377,-0.62626,1.3487,0.43446
5065,-1.0377,0.31207,1.1348,-0.52057
5066,-1.0377,-0.26606,1.259,0.067839
5067,-1.0377,-0.35835,1.259,0.16178
5068,-1.0377,-0.47244,1.2949,0.27789
5069,-1.0377,1.2568,0.94776,-1.4821
5070,-1.0377,-0.45193,1.3039,0.25702
5071,-1.0377,-0.12505,1.259,-0.075677
5072,-1.0377,-0.051982,1.259,-0.15004
5073,-1.0377,-0.3763,1.3436,0.18004
5074,-1.0377,-0.33912,1.3525,0.14221
5075,-1.0377,-0.14556,1.3218,-0.054802
5076,-1.0377,0.19798,1.2501,-0.40446
5077,-1.0377,-0.33912,1.3615,0.14221
5078,-1.0377,-0.18145,1.3525,-0.018271
5079,-1.0377,-0.051982,1.2898,-0.15004
5080,-1.0377,0.02493,1.268,-0.22832
5081,-1.0377,-0.33912,1.3346,0.14221
5082,-1.0377,-0.051982,1.2731,-0.15004
5083,-1.0377,-0.28272,1.2949,0.0848
5084,-1.0377,0.041595,1.2104,-0.24529
5085,-1.0377,-0.16479,1.2232,-0.035231
5086,-1.0377,0.34924,1.113,-0.55841
5087,-1.0377,-0.32246,1.2283,0.12524
5088,-1.0377,-0.18145,1.1566,-0.018271
5089,-1.0377,0.02493,1.0951,-0.22832
5090,-1.0377,0.02493,1.0592,-0.22832
5091,-1.0377,0.55563,0.91702,-0.76846
5092,-1.0377,-0.12505,1.0144,-0.075677
5093,-1.0377,0.29156,0.89909,-0.4997
5094,-1.0377,0.23516,0.84145,-0.44229
5095,-1.0377,0.23516,0.83248,-0.44229
5096,-1.0377,0.17876,0.82736,-0.38489
5097,-1.0377,0.34924,0.77484,-0.55841
5098,-1.0377,-0.12505,0.80942,-0.075677
5099,-1.0377,0.23516,0.7172,-0.44229
5100,-1.0377,-0.35835,0.82351,0.16178
5101,-1.0377,-0.089157,0.73385,-0.11221
5102,-1.0377,-0.33912,0.76971,0.14221
5103,-1.0377,-0.014808,0.69926,-0.18788
5104,-1.0377,-0.14556,0.67621,-0.054802
5105,-1.0377,-0.14556,0.62753,-0.054802
5106,-1.0377,-0.16479,0.5827,-0.035231
5107,-1.0377,-0.41603,0.61472,0.22049
5108,-1.0377,0.16209,0.44052,-0.36793
5109,-1.0377,-0.051982,0.45845,-0.15004
5110,-1.0377,-0.666,0.57886,0.4749
5111,-1.0377,-0.55319,0.54812,0.36009
5112,-1.0377,0.10441,0.40081,-0.30922
5113,-1.0377,0.38514,0.29834,-0.59494
5114,-1.0377,-0.33912,0.42771,0.14221
5115,-1.0377,-0.18145,0.40465,-0.018271
5116,-1.0377,-0.14556,0.39184,-0.054802
5117,-1.0377,-0.32246,0.39184,0.12524
5118,-1.0377,-0.051982,0.34317,-0.15004
5119,-1.0377,0.02493,0.29449,-0.22832
5120,-1.0377,0.29156,0.19202,-0.4997
5121,-1.0377,0.0044202,0.21379,-0.20745
5122,-1.0377,-0.89674,0.3342,0.70974
5123,-1.0377,0.19798,0.093388,-0.40446
5124,-1.0377,0.12492,0.076736,-0.33009
5125,-1.0377,-0.20196,0.071613,0.0026044
5126,-1.0377,0.0044202,0.0050048,-0.20745
5127,-1.0377,-0.014808,-0.012928,-0.18788
5128,-1.0377,-0.23914,-0.025737,0.04044
5129,-1.0377,0.078769,-0.12437,-0.28312
5130,-1.0377,-0.072492,-0.10644,-0.12917
5131,-1.0377,0.36847,-0.25246,-0.57798
5132,-1.0377,-0.12505,-0.17304,-0.075677
5133,-1.0377,1.2568,-0.51121,-1.4821
5134,-1.0377,0.40565,-0.40361,-0.61582
5135,-1.0377,0.36847,-0.45356,-0.57798
5136,-1.0377,0.10441,-0.43563,-0.30922
5137,-1.0377,0.25567,-0.53811,-0.46317
5138,-1.0377,0.19798,-0.55604,-0.40446
5139,-1.0377,0.078769,-0.56372,-0.28312
5140,-1.0377,0.36847,-0.65723,-0.57798
5141,-1.0377,0.2749,-0.6662,-0.48274
5142,-1.0377,0.21849,-0.6931,-0.42533
5143,-1.0377,-12.132,1.8239,12.145
5144,-1.0377,-2.726,0.34317,2.5715
5145,-1.0377,-4.6219,0.99259,4.5012
5146,-1.0377,-0.051982,0.24069,-0.15004
5147,-1.0377,-1.5236,0.64034,1.3477
5148,-1.0377,-0.87623,0.56989,0.68887
5149,-1.0377,-1.0339,0.67236,0.84934
5150,-1.0377,-0.85956,0.65827,0.67191
5151,-1.0377,-0.57242,0.59679,0.37966
5152,-1.0377,-0.18145,0.54299,-0.018271
5153,-1.0377,-0.014808,0.48023,-0.18788
5154,-1.0377,-1.1903,0.64547,1.0085
5155,-1.0377,-0.12505,0.44564,-0.075677
5156,-1.0377,-0.20196,0.42258,0.0026044
5157,-1.0377,-0.82239,0.49432,0.63407
5158,-1.0377,0.078769,0.28553,-0.28312
5159,-1.0377,-0.89674,0.44052,0.70974
5160,-1.0377,-0.22247,0.28937,0.023479
5161,-1.0377,0.2749,0.14719,-0.48274
5162,-1.0377,-0.031472,0.14719,-0.17092
5163,-1.0377,0.7697,-0.066727,-0.98635
5164,-1.0377,0.041595,0.044713,-0.24529
5165,-1.0377,0.02493,-0.0039617,-0.22832
5166,-1.0377,-0.089157,-0.039827,-0.11221
5167,-1.0377,0.14158,-0.10131,-0.34705
5168,-1.0377,-0.072492,-0.1154,-0.12917
5169,-1.0377,0.57614,-0.27936,-0.78934
5170,-1.0377,0.29156,-0.24349,-0.4997
5171,-1.0377,0.078769,-0.24349,-0.28312
5172,-1.0377,-0.33912,-0.18585,0.14221
5173,-1.0377,-0.031472,-0.26655,-0.17092
5174,-1.0377,1.2363,-0.57781,-1.4613
5175,-1.0377,-0.072492,-0.30626,-0.12917
5176,-1.0377,-0.22247,-0.27552,0.023479
5177,-1.0377,-0.014808,-0.34212,-0.18788
5178,-1.0377,0.078769,-0.38183,-0.28312
5179,-1.0377,-0.18145,-0.32035,-0.018271
5180,-1.0377,-0.014808,-0.35493,-0.18788
5181,-1.0377,-0.30195,-0.30626,0.10437
5182,-1.0377,-0.23914,-0.31138,0.04044
5183,-1.0377,-1.0736,-0.1154,0.88979
5184,-1.0377,-0.33912,-0.24349,0.14221
5185,-1.0377,-0.18145,-0.27936,-0.018271
5186,-1.0377,-0.57242,-0.21275,0.37966
5187,-1.0377,-0.39552,-0.23068,0.19961
5188,-1.0377,-0.23914,-0.25758,0.04044
5189,-1.0377,-0.031472,-0.28448,-0.17092
5190,-1.0377,-0.6096,-0.14614,0.41749
5191,-1.0377,-0.47244,-0.17689,0.27789
5192,-1.0377,-0.30195,-0.19994,0.10437
5193,-1.0377,-0.33912,-0.19482,0.14221
5194,-1.0377,-0.91596,-0.04367,0.72931
5195,-1.0377,-1.1262,0.071613,0.94328
5196,-1.0377,-0.83905,0.071613,0.65103
5197,-1.0377,-0.28272,0.0088475,0.0848
5198,-1.0377,-0.64549,0.12925,0.45403
5199,-1.0377,-0.93263,0.24454,0.74627
5200,-1.0377,-0.4891,0.20995,0.29485
5201,-1.0377,-0.70317,0.29834,0.51274
5202,-1.0377,-0.87623,0.40081,0.68887
5203,-1.0377,-0.4327,0.3342,0.23745
5204,-1.0377,-0.47244,0.35598,0.27789
5205,-1.0377,-0.32246,0.3611,0.12524
5206,-1.0377,-0.35835,0.37903,0.16178
5207,-1.0377,-1.0531,0.55708,0.86891
5208,-1.0377,-0.23914,0.44052,0.04044
5209,-1.0377,-0.18145,0.46357,-0.018271
5210,-1.0377,-0.41603,0.53403,0.22049
5211,-1.0377,-0.53268,0.57886,0.33921
5212,-1.0377,-0.14556,0.51225,-0.054802
5213,-1.0377,-0.41603,0.62753,0.22049
5214,-1.0377,-0.50961,0.6903,0.31573
5215,-1.0377,-0.6096,0.73385,0.41749
5216,-1.0377,-0.47244,0.75691,0.27789
5217,-1.0377,-0.68266,0.80558,0.49186
5218,-1.0377,0.062105,0.65827,-0.26616
5219,-1.0377,-0.4891,0.81839,0.29485
5220,-1.0377,-0.35835,0.85938,0.16178
5221,-1.0377,-0.93263,1.0413,0.74627
5222,-1.0377,-0.6096,0.99644,0.41749
5223,-1.0377,-1.2275,1.1655,1.0464
5224,-1.0377,-0.93263,1.1706,0.74627
5225,-1.0377,-0.051982,1.0592,-0.15004
5226,-1.0377,-0.39552,1.1796,0.19961
5227,-1.0377,-0.18145,1.1437,-0.018271
5228,-1.0377,-0.53268,1.259,0.33921
5229,-1.0377,-0.6096,1.3615,0.41749
5230,-1.0377,-0.73907,1.4012,0.54927
5231,-1.0377,-0.82239,1.4729,0.63407
5232,-1.0377,-0.73907,1.4909,0.54927
5233,-1.0377,-0.76599,1.5126,0.57667
5234,-1.0377,-0.53268,1.4947,0.33921
5235,-1.0377,-0.50961,1.5344,0.31573
5236,-1.0377,0.23516,1.4191,-0.44229
5237,-1.0377,-0.18145,1.5434,-0.018271
5238,-1.0377,-0.4327,1.619,0.23745
5239,-1.0377,-0.3763,1.6062,0.18004
5240,-1.0377,-0.62626,1.6779,0.43446
5241,-1.0377,-0.80316,1.7445,0.6145
5242,-1.0377,-0.55319,1.6997,0.36009
5243,-1.0377,-0.20196,1.6241,0.0026044
5244,-1.0377,-0.57242,1.7304,0.37966
5245,-1.0377,-0.35835,1.7176,0.16178
5246,-1.0377,0.47871,1.5395,-0.69018
5247,-1.0377,0.31207,1.5844,-0.52057
5248,-1.0377,-0.28272,1.7125,0.0848
5249,-1.0377,0.17876,1.5972,-0.38489
5250,-1.0377,-0.64549,1.7663,0.45403
5251,-1.0377,-0.18145,1.6856,-0.018271
5252,-1.0377,-0.32246,1.7176,0.12524
5253,-1.0377,-0.18145,1.6638,-0.018271
5254,-1.0377,-1.4044,1.9392,1.2264
5255,-1.0377,4.2115,0.65443,-4.4894
5256,-1.0377,-0.89674,1.7445,0.70974
5257,-1.0377,0.99274,1.1796,-1.2134
5258,-1.0377,2.1516,0.80046,-2.3928
5259,-1.0377,0.72868,0.9388,-0.9446
5260,-1.0377,-0.031472,0.9657,-0.17092
5261,-1.0377,0.078769,0.7838,-0.28312
5262,-1.0377,1.1799,0.388,-1.4038
5263,-1.0377,0.91968,0.26759,-1.139
5264,-1.0377,0.95685,0.11132,-1.1768
5265,-1.0377,0.55563,0.031904,-0.76846
5266,-1.0377,0.67612,-0.12437,-0.8911
5267,-1.0377,1.3299,-0.36902,-1.5565
5268,-1.0377,1.2196,-0.49327,-1.4443
5269,-1.0377,0.38514,-0.4446,-0.59494
5270,-1.0377,0.74919,-0.62649,-0.96547
5271,-1.0377,0.19798,-0.60471,-0.40446
5272,-1.0377,0.2749,-0.67132,-0.48274
5273,-1.0377,0.17876,-0.68413,-0.38489
5274,-1.0377,-0.051982,-0.71103,-0.15004
5275,-1.0377,0.17876,-0.80069,-0.38489
5276,-1.0377,-0.18145,-0.77764,-0.018271
5277,-1.0377,0.02493,-0.87627,-0.22832
5278,-1.0377,0.12492,-0.95184,-0.33009
5279,-1.0377,-0.7224,-0.79557,0.53231
5280,-1.0377,-0.28272,-0.93775,0.0848
5281,-1.0377,-0.58909,-0.88011,0.39662
5282,-1.0377,-0.35835,-0.95569,0.16178
5283,-1.0377,-0.28272,-0.95569,0.0848
5284,-1.0377,0.19798,-1.0671,-0.40446
5285,-1.0377,-0.051982,-1.0402,-0.15004
5286,-1.0377,-0.4327,-0.9685,0.23745
5287,-1.0377,-0.23914,-1.0223,0.04044
5288,-1.0377,-0.33912,-1.0044,0.14221
5289,-1.0377,-0.33912,-1.0274,0.14221
5290,-1.0377,-0.12505,-1.071,-0.075677
5291,-1.0377,-0.072492,-1.094,-0.12917
5292,-1.0377,1.4632,-1.454,-1.6922
5293,-1.0377,-0.26606,-1.0671,0.067839
5294,-1.0377,-0.50961,-1.0044,0.31573
5295,-1.0377,-0.41603,-0.98643,0.22049
5296,-1.0377,0.02493,-1.0851,-0.22832
5297,-1.0377,0.17876,-1.1337,-0.38489
5298,-1.0377,0.12492,-1.1337,-0.33009
5299,-1.0377,-0.39552,-1.0005,0.19961
5300,-1.0377,-0.089157,-1.0364,-0.11221
5301,-1.0377,-0.20196,-1.0185,0.0026044
5302,-1.0377,-0.14556,-1.0313,-0.054802
5303,-1.0377,-0.18145,-1.0492,-0.018271
5304,-1.0377,-0.031472,-1.0799,-0.17092
5305,-1.0377,-0.23914,-1.0582,0.04044
