Time,PV
3238,-0.71178
3239,-0.71178
3240,-0.71178
3241,-0.71178
3242,-0.71178
3243,-0.71178
3244,-0.71178
3245,-0.42975
3246,-0.42975
3247,-0.42975
3248,-0.42975
3249,-0.42975
3250,-0.42975
3251,-0.42975
3252,-0.42975
3253,-0.42975
3254,-0.14084
3255,-0.14084
3256,-0.42975
3257,-0.14084
3258,-0.14084
3259,-0.14084
3260,-0.14084
3261,-0.42975
3262,-0.14084
3263,-0.14084
3264,-0.42975
3265,-0.71178
3266,-0.14084
3267,-0.42975
3268,-0.42975
3269,-0.42975
3270,-0.42975
3271,-0.14084
3272,-0.14084
3273,-0.42975
3274,-0.42975
3275,-0.14084
3276,-0.14084
3277,-0.14084
3278,-0.14084
3279,-0.14084
3280,-0.14084
3281,-0.14084
3282,-0.14084
3283,-0.14084
3284,-0.42975
3285,-0.42975
3286,-0.14084
3287,0.14807
3288,-0.14084
3289,-0.14084
3290,-0.14084
3291,-0.14084
3292,-0.14084
3293,-0.14084
3294,-0.14084
3295,-0.42975
3296,-0.42975
3297,-0.42975
3298,-0.14084
3299,-0.42975
3300,-0.71178
3301,-0.71178
3302,-0.71178
3303,-0.71178
3304,-0.71178
3305,-0.71178
3306,-0.71178
3307,-1.0007
3308,-0.71178
3309,-0.71178
3310,-1.0007
3311,-0.71178
3312,-0.71178
3313,-1.0007
3314,-0.71178
3315,-0.71178
3316,-1.0007
3317,-0.71178
3318,-1.0007
3319,-1.0007
3320,-1.0007
3321,-1.0007
3322,-1.0007
3323,-1.0007
3324,-1.0007
3325,-0.71178
3326,-1.0007
3327,-1.0007
3328,-0.71178
3329,-0.71178
3330,-0.71178
3331,-0.71178
3332,-0.71178
3333,-0.42975
3334,-0.42975
3335,-0.71178
3336,-0.71178
3337,-0.42975
3338,-0.71178
3339,-1.0007
3340,-0.42975
3341,-1.0007
3342,-0.42975
3343,-0.42975
3344,-0.14084
3345,-0.14084
3346,-0.42975
3347,-0.14084
3348,-0.14084
3349,-0.42975
3350,-0.71178
3351,-0.14084
3352,0.14807
3353,-0.14084
3354,-0.14084
3355,-0.14084
3356,-0.14084
3357,-0.14084
3358,-0.42975
3359,-0.14084
3360,-0.42975
3361,-0.42975
3362,-0.42975
3363,-0.42975
3364,-0.71178
3365,-0.71178
3366,-0.71178
3367,-0.71178
3368,-0.71178
3369,-1.2896
3370,-0.71178
3371,-0.42975
3372,-0.42975
3373,-0.71178
3374,-0.71178
3375,-0.71178
3376,-0.71178
3377,-1.0007
3378,-0.71178
3379,-0.71178
3380,-0.71178
3381,-0.71178
3382,-0.71178
3383,-0.71178
3384,-0.71178
3385,-0.71178
3386,-0.71178
3387,-0.42975
3388,-0.71178
3389,-0.71178
3390,-0.42975
3391,-0.71178
3392,-0.42975
3393,-0.42975
3394,-0.42975
3395,-0.42975
3396,-0.14084
3397,-0.14084
3398,-0.14084
3399,-0.14084
3400,-0.14084
3401,-0.14084
3402,-0.14084
3403,-0.14084
3404,-0.14084
3405,-0.14084
3406,-0.14084
3407,-0.14084
3408,-0.14084
3409,-0.14084
3410,-0.14084
3411,-0.14084
3412,-0.14084
3413,-0.14084
3414,-0.14084
3415,-0.14084
3416,-0.14084
3417,-0.14084
3418,-0.14084
3419,-0.14084
3420,-0.14084
3421,-0.14084
3422,-0.14084
3423,-0.14084
3424,-0.14084
3425,-0.42975
3426,-0.42975
3427,-0.42975
3428,-0.42975
3429,-0.42975
3430,-0.14084
3431,-0.42975
3432,-0.14084
3433,-0.42975
3434,-0.14084
3435,-0.71178
3436,-0.42975
3437,-0.14084
3438,-0.14084
3439,0.14807
3440,0.14807
3441,0.14807
3442,0.14807
3443,0.14807
3444,-0.14084
3445,0.14807
3446,-0.14084
3447,0.14807
3448,-0.14084
3449,0.43011
3450,0.14807
3451,0.43011
3452,0.43011
3453,0.43011
3454,0.43011
3455,0.71902
3456,0.14807
3457,0.43011
3458,0.14807
3459,0.14807
3460,0.14807
3461,0.43011
3462,0.43011
3463,0.43011
3464,0.43011
3465,0.43011
3466,0.14807
3467,0.14807
3468,0.14807
3469,0.14807
3470,0.14807
3471,0.43011
3472,0.43011
3473,0.43011
3474,0.14807
3475,0.43011
3476,0.43011
3477,0.71902
3478,0.71902
3479,0.43011
3480,0.71902
3481,0.71902
3482,0.71902
3483,0.71902
3484,0.71902
3485,1.0079
3486,0.71902
3487,0.71902
3488,0.43011
3489,0.43011
3490,0.43011
3491,-0.14084
3492,0.14807
3493,0.43011
3494,0.14807
3495,0.14807
3496,-0.14084
3497,0.14807
3498,0.14807
3499,0.14807
3500,0.14807
3501,0.14807
3502,0.43011
3503,0.14807
3504,0.14807
3505,0.43011
3506,0.43011
3507,0.14807
3508,0.14807
3509,0.14807
3510,0.14807
3511,0.14807
3512,0.43011
3513,0.43011
3514,0.14807
3515,0.71902
3516,0.43011
3517,0.43011
3518,0.14807
3519,0.43011
3520,0.71902
3521,0.43011
3522,1.0079
3523,1.0079
3524,1.0079
3525,1.0079
3526,0.71902
3527,1.0079
3528,0.71902
3529,0.71902
3530,0.71902
3531,1.0079
3532,0.71902
3533,1.0079
3534,0.71902
3535,0.71902
3536,0.71902
3537,0.71902
3538,0.71902
3539,0.71902
3540,1.0079
3541,0.71902
3542,0.43011
3543,1.0079
3544,0.71902
3545,0.43011
3546,1.0079
3547,0.43011
3548,1.0079
3549,1.0079
3550,1.0079
3551,1.0079
3552,1.0079
3553,0.71902
3554,0.71902
3555,0.43011
3556,0.43011
3557,-0.14084
3558,0.14807
3559,-0.14084
3560,-0.14084
3561,0.43011
3562,-0.14084
3563,-0.14084
3564,0.14807
3565,0.14807
3566,-0.14084
3567,-0.14084
3568,-0.42975
3569,-0.14084
3570,-0.14084
3571,-0.14084
3572,-0.14084
3573,-0.14084
3574,0.14807
3575,-0.14084
3576,0.14807
3577,0.14807
3578,0.14807
3579,0.14807
3580,0.14807
3581,-0.14084
3582,0.14807
3583,0.14807
3584,0.14807
3585,-0.14084
3586,0.14807
3587,0.14807
3588,0.43011
3589,0.43011
3590,0.71902
3591,0.14807
3592,0.14807
3593,0.43011
3594,0.43011
3595,0.43011
3596,0.43011
3597,0.43011
3598,0.43011
3599,0.43011
3600,0.14807
3601,0.43011
3602,0.14807
3603,0.43011
3604,0.43011
3605,0.14807
3606,0.14807
3607,0.14807
3608,0.43011
3609,0.43011
3610,0.14807
3611,0.43011
3612,0.14807
3613,0.14807
3614,0.43011
3615,0.14807
3616,-0.14084
3617,-0.14084
3618,0.14807
3619,-0.14084
3620,-0.14084
3621,-0.14084
3622,-0.42975
3623,-0.14084
3624,-0.14084
3625,-0.42975
3626,-0.42975
3627,-0.14084
3628,-0.42975
3629,-0.14084
3630,-0.42975
3631,-0.14084
3632,-0.14084
3633,-0.14084
3634,-0.14084
3635,-0.42975
3636,-0.14084
3637,-0.14084
3638,-0.14084
3639,-0.14084
3640,-0.42975
3641,-0.42975
3642,-0.71178
3643,-0.14084
3644,-0.42975
3645,-0.14084
3646,-0.14084
3647,-0.14084
3648,-0.14084
3649,-0.14084
3650,-0.14084
3651,0.14807
3652,-0.14084
3653,0.14807
3654,-0.14084
3655,0.14807
3656,-0.42975
3657,0.14807
3658,0.14807
3659,-0.14084
3660,-0.14084
3661,-0.42975
3662,-0.14084
3663,-0.14084
3664,-0.14084
3665,-0.14084
3666,-0.14084
3667,0.14807
3668,-0.14084
3669,-0.14084
3670,-0.14084
3671,0.14807
3672,-0.14084
3673,0.14807
3674,-0.14084
3675,-0.14084
3676,0.14807
3677,0.14807
3678,0.14807
3679,0.14807
3680,0.14807
3681,0.14807
3682,-0.14084
3683,0.14807
3684,-0.14084
3685,-0.14084
3686,0.14807
3687,0.14807
3688,-0.14084
3689,0.14807
3690,-0.14084
3691,-0.14084
3692,-0.14084
3693,-0.14084
3694,-0.14084
3695,-0.14084
3696,-0.14084
3697,-0.14084
3698,-0.14084
3699,-0.14084
3700,-0.42975
3701,-0.42975
3702,-0.14084
3703,-0.14084
3704,-0.42975
3705,-0.14084
3706,0.14807
3707,-0.14084
3708,0.14807
3709,-0.14084
3710,-0.14084
3711,-0.14084
3712,-0.14084
3713,-0.14084
3714,0.14807
3715,0.14807
3716,-0.14084
3717,-0.14084
3718,0.43011
3719,0.14807
3720,0.14807
3721,0.14807
3722,0.43011
3723,0.14807
3724,0.43011
3725,0.14807
3726,0.14807
3727,0.14807
3728,0.14807
3729,0.14807
3730,-0.14084
3731,0.14807
3732,-0.14084
3733,-0.14084
3734,0.14807
3735,0.14807
3736,0.14807
3737,0.43011
3738,0.43011
3739,0.43011
3740,0.71902
3741,0.43011
3742,0.43011
3743,0.43011
3744,0.43011
3745,0.43011
3746,0.71902
3747,0.71902
3748,0.71902
3749,0.14807
3750,0.43011
3751,0.14807
3752,0.14807
3753,0.14807
3754,0.14807
3755,0.14807
3756,0.43011
3757,0.71902
3758,0.43011
3759,0.71902
3760,1.0079
3761,0.71902
3762,0.43011
3763,0.71902
3764,0.43011
3765,0.71902
3766,0.43011
3767,0.43011
3768,0.43011
3769,0.71902
3770,0.43011
3771,0.71902
3772,1.0079
3773,0.43011
3774,0.71902
3775,1.0079
3776,0.71902
3777,0.43011
3778,0.43011
3779,1.0079
3780,0.43011
3781,0.43011
3782,0.43011
3783,1.0079
3784,0.71902
3785,1.0079
3786,0.43011
3787,1.0079
3788,1.0079
3789,1.0079
3790,1.0079
3791,1.29
3792,1.29
3793,1.0079
3794,1.0079
3795,1.0079
3796,1.0079
3797,1.29
3798,1.0079
3799,1.29
3800,1.29
3801,1.5789
3802,1.29
3803,1.29
3804,1.5789
3805,1.29
3806,1.0079
3807,1.5789
3808,1.29
3809,1.0079
3810,1.0079
3811,1.0079
3812,1.0079
3813,1.0079
3814,1.0079
3815,0.71902
3816,1.0079
3817,1.0079
3818,1.0079
3819,1.0079
3820,1.0079
3821,1.0079
3822,1.0079
3823,1.0079
3824,1.0079
3825,1.29
3826,1.0079
3827,1.0079
3828,1.0079
3829,1.0079
3830,1.0079
3831,1.0079
3832,1.0079
3833,1.0079
3834,1.0079
3835,1.0079
3836,1.0079
3837,0.71902
3838,1.0079
3839,0.71902
3840,1.29
3841,1.0079
3842,1.29
3843,1.29
3844,1.5789
3845,1.29
3846,1.29
3847,1.5789
3848,1.5789
3849,1.5789
3850,1.29
3851,1.0079
3852,1.5789
3853,1.0079
3854,1.29
3855,1.29
3856,1.0079
3857,1.29
3858,1.0079
3859,1.5789
3860,1.0079
3861,1.0079
3862,1.0079
3863,1.29
3864,1.0079
3865,1.29
3866,1.0079
3867,1.0079
3868,1.0079
3869,1.29
3870,1.0079
3871,1.0079
3872,1.0079
3873,1.0079
3874,1.0079
3875,1.0079
3876,1.0079
3877,0.71902
3878,0.71902
3879,0.43011
3880,0.43011
3881,0.71902
3882,0.71902
3883,0.71902
3884,0.43011
3885,0.43011
3886,0.71902
3887,0.71902
3888,0.71902
3889,0.71902
3890,0.71902
3891,0.43011
3892,1.0079
3893,0.71902
3894,0.71902
3895,0.43011
3896,0.43011
3897,0.43011
3898,0.14807
3899,0.14807
3900,0.43011
3901,0.43011
3902,0.43011
3903,0.71902
3904,0.71902
3905,1.0079
3906,0.43011
3907,1.0079
3908,0.43011
3909,0.71902
3910,0.71902
3911,1.0079
3912,0.71902
3913,0.71902
3914,0.71902
3915,0.71902
3916,1.0079
3917,0.43011
3918,1.0079
3919,0.71902
3920,1.0079
3921,1.0079
3922,0.71902
3923,0.71902
3924,1.0079
3925,0.43011
3926,0.71902
3927,0.71902
3928,0.71902
3929,0.71902
3930,0.71902
3931,0.43011
3932,0.43011
3933,0.71902
3934,0.43011
3935,0.43011
3936,0.43011
3937,0.71902
3938,0.43011
3939,0.43011
3940,0.43011
3941,0.43011
3942,0.14807
3943,0.14807
3944,0.43011
3945,0.14807
3946,0.14807
3947,-0.14084
3948,-0.14084
3949,-0.14084
3950,-0.14084
3951,-0.14084
3952,-0.14084
3953,0.14807
3954,0.14807
3955,0.14807
3956,-0.14084
3957,0.14807
3958,0.14807
3959,0.14807
3960,0.14807
3961,0.14807
3962,0.14807
3963,0.14807
3964,0.14807
3965,-0.14084
3966,0.14807
3967,-0.14084
3968,0.43011
3969,0.14807
3970,-0.14084
3971,0.43011
3972,0.14807
3973,0.43011
3974,0.71902
3975,0.43011
3976,0.71902
3977,0.43011
3978,0.71902
3979,0.43011
3980,0.71902
3981,0.43011
3982,0.43011
3983,0.43011
3984,0.43011
3985,0.43011
3986,0.43011
3987,0.71902
3988,0.43011
3989,0.71902
3990,0.43011
3991,0.43011
3992,0.43011
3993,0.14807
3994,0.43011
3995,0.43011
3996,0.43011
3997,0.43011
3998,0.14807
3999,0.43011
4000,0.71902
4001,0.43011
4002,0.71902
4003,0.71902
4004,0.43011
4005,0.43011
4006,0.43011
4007,0.43011
4008,0.14807
4009,0.14807
4010,0.43011
4011,0.43011
4012,0.14807
4013,0.14807
4014,-0.14084
4015,-0.14084
4016,0.14807
4017,-0.14084
4018,0.14807
4019,0.14807
4020,-0.14084
4021,0.14807
4022,0.14807
4023,0.43011
4024,0.14807
4025,0.14807
4026,0.43011
4027,0.43011
4028,0.14807
4029,0.43011
4030,0.43011
4031,0.14807
4032,0.43011
4033,0.43011
4034,0.43011
4035,0.43011
4036,0.71902
4037,0.14807
4038,0.71902
4039,1.0079
4040,1.0079
4041,0.71902
4042,1.0079
4043,1.0079
4044,1.0079
4045,1.0079
4046,0.71902
4047,1.0079
4048,0.43011
4049,0.71902
4050,0.43011
4051,0.43011
4052,0.43011
4053,0.71902
4054,0.71902
4055,0.43011
4056,0.43011
4057,0.71902
4058,0.43011
4059,0.43011
4060,0.43011
4061,0.43011
4062,0.43011
4063,0.43011
4064,0.43011
4065,0.43011
4066,0.43011
4067,0.43011
4068,0.43011
4069,0.43011
4070,0.43011
4071,0.43011
4072,0.71902
4073,0.43011
4074,0.71902
4075,0.43011
4076,0.71902
4077,0.43011
4078,0.43011
4079,0.71902
4080,0.71902
4081,0.71902
4082,0.43011
4083,0.71902
4084,0.71902
4085,0.71902
4086,1.0079
4087,0.71902
4088,0.71902
4089,0.43011
4090,0.43011
4091,0.43011
4092,0.71902
4093,0.43011
4094,0.14807
4095,0.43011
4096,0.14807
4097,0.43011
4098,0.43011
4099,0.43011
4100,0.43011
4101,0.71902
4102,0.71902
4103,1.0079
4104,0.71902
4105,0.71902
4106,1.0079
4107,0.71902
4108,0.71902
4109,1.0079
4110,1.0079
4111,0.71902
4112,0.71902
4113,0.71902
4114,1.0079
4115,0.71902
4116,0.71902
4117,1.0079
4118,1.0079
4119,1.0079
4120,0.43011
4121,1.0079
4122,0.71902
4123,0.43011
4124,1.0079
4125,0.71902
4126,0.71902
4127,0.71902
4128,1.0079
4129,1.0079
4130,1.0079
4131,1.0079
4132,1.0079
4133,1.0079
4134,1.0079
4135,1.0079
4136,1.29
4137,1.0079
4138,1.0079
4139,1.0079
4140,0.71902
4141,1.0079
4142,1.0079
4143,0.71902
4144,0.43011
4145,1.0079
4146,0.71902
4147,1.0079
4148,1.0079
4149,0.43011
4150,0.71902
4151,0.43011
4152,1.0079
4153,1.0079
4154,1.0079
4155,1.0079
4156,0.71902
4157,0.71902
4158,0.71902
4159,0.71902
4160,0.71902
4161,1.0079
4162,1.0079
4163,1.29
4164,1.0079
4165,1.29
4166,1.29
4167,1.29
4168,1.29
4169,1.29
4170,1.29
4171,1.29
4172,1.29
4173,1.29
4174,1.5789
4175,1.29
4176,1.5789
4177,1.5789
4178,1.5789
4179,1.5789
4180,1.5789
4181,1.29
4182,1.29
4183,1.0079
4184,1.29
4185,1.0079
4186,1.29
4187,1.0079
4188,1.0079
4189,1.0079
4190,1.0079
4191,1.5789
4192,1.29
4193,1.29
4194,1.29
4195,1.0079
4196,1.29
4197,1.29
4198,1.29
4199,1.29
4200,1.29
4201,1.0079
4202,1.0079
4203,1.0079
4204,1.0079
4205,1.0079
4206,1.0079
4207,1.0079
4208,1.0079
4209,1.0079
4210,1.0079
4211,1.0079
4212,1.0079
4213,1.0079
4214,1.0079
4215,1.29
4216,1.29
4217,1.29
4218,1.29
4219,1.0079
4220,1.0079
4221,1.0079
4222,1.29
4223,1.5789
4224,1.0079
4225,1.29
4226,1.0079
4227,0.71902
4228,1.0079
4229,1.0079
4230,1.0079
4231,1.29
4232,1.5789
4233,1.29
4234,1.5789
4235,1.29
4236,1.29
4237,1.29
4238,1.29
4239,1.29
4240,1.29
4241,1.29
4242,1.5789
4243,1.29
4244,1.5789
4245,1.5789
4246,1.5789
4247,1.5789
4248,1.29
4249,1.0079
4250,1.0079
4251,1.29
4252,1.29
4253,1.0079
4254,1.29
4255,1.29
4256,1.0079
4257,1.0079
4258,1.0079
4259,1.29
4260,1.29
4261,1.0079
4262,1.5789
4263,1.5789
4264,1.29
4265,1.29
4266,1.29
4267,1.5789
4268,1.0079
4269,1.29
4270,1.0079
4271,1.0079
4272,1.0079
4273,0.43011
4274,0.71902
4275,0.43011
4276,0.43011
4277,0.71902
4278,1.0079
4279,1.0079
4280,0.71902
4281,0.71902
4282,1.0079
4283,1.29
4284,1.0079
4285,1.0079
4286,1.0079
4287,1.0079
4288,1.29
4289,1.0079
4290,1.0079
4291,0.71902
4292,1.0079
4293,1.0079
4294,1.0079
4295,0.71902
4296,1.0079
4297,1.0079
4298,0.43011
4299,0.71902
4300,1.0079
4301,1.0079
4302,0.71902
4303,0.71902
4304,1.0079
4305,0.71902
4306,1.0079
4307,1.0079
4308,1.0079
4309,1.0079
4310,1.0079
4311,1.0079
4312,1.0079
4313,1.29
4314,1.0079
4315,1.0079
4316,1.0079
4317,1.29
4318,1.0079
4319,1.0079
4320,1.0079
4321,1.0079
4322,1.0079
4323,1.0079
4324,1.0079
4325,1.0079
4326,0.71902
4327,1.0079
4328,1.0079
4329,1.0079
4330,0.71902
4331,1.0079
4332,0.71902
4333,1.0079
4334,0.71902
4335,1.0079
4336,1.0079
4337,1.0079
4338,1.0079
4339,0.71902
4340,0.43011
4341,0.43011
4342,0.71902
4343,0.43011
4344,0.43011
4345,0.43011
4346,0.14807
4347,0.14807
4348,-0.14084
4349,0.14807
4350,0.14807
4351,-0.14084
4352,-0.14084
4353,-0.14084
4354,0.14807
4355,-0.14084
4356,-0.14084
4357,-0.14084
4358,-0.14084
4359,0.43011
4360,0.43011
4361,0.43011
4362,0.43011
4363,0.71902
4364,0.43011
4365,0.43011
4366,-0.14084
4367,0.14807
4368,0.43011
4369,0.43011
4370,0.43011
4371,0.43011
4372,0.43011
4373,0.43011
4374,0.71902
4375,0.43011
4376,1.0079
4377,1.0079
4378,1.0079
4379,0.43011
4380,1.0079
4381,1.0079
4382,1.29
4383,1.0079
4384,0.71902
4385,1.0079
4386,1.0079
4387,1.0079
4388,1.29
4389,1.29
4390,1.0079
4391,0.71902
4392,1.0079
4393,0.71902
4394,1.0079
4395,0.71902
4396,0.43011
4397,0.43011
4398,0.43011
4399,0.43011
4400,0.43011
4401,0.71902
4402,1.0079
4403,1.0079
4404,1.0079
4405,0.71902
4406,0.71902
4407,0.43011
4408,0.43011
4409,0.43011
4410,0.43011
4411,0.43011
4412,0.43011
4413,0.14807
4414,0.14807
4415,0.14807
4416,0.14807
4417,0.43011
4418,0.43011
4419,0.14807
4420,0.43011
4421,0.43011
4422,0.43011
4423,0.43011
4424,0.43011
4425,0.43011
4426,0.43011
4427,0.43011
4428,0.43011
4429,0.43011
4430,0.43011
4431,0.43011
4432,0.43011
4433,0.43011
4434,0.43011
4435,0.14807
4436,0.43011
4437,0.71902
4438,0.71902
4439,0.43011
4440,0.43011
4441,0.71902
4442,0.43011
4443,0.43011
4444,0.43011
4445,0.71902
4446,0.43011
4447,0.14807
4448,0.43011
4449,0.43011
4450,0.43011
4451,0.43011
4452,0.43011
4453,0.14807
4454,0.43011
4455,0.43011
4456,0.43011
4457,0.43011
4458,0.43011
4459,0.71902
4460,0.43011
4461,0.43011
4462,0.71902
4463,0.71902
4464,0.43011
4465,0.43011
4466,0.43011
4467,0.43011
4468,0.43011
4469,0.43011
4470,0.43011
4471,0.71902
4472,0.43011
4473,0.71902
4474,0.43011
4475,0.43011
4476,0.71902
4477,0.43011
4478,0.14807
4479,0.14807
4480,0.43011
4481,0.14807
4482,-0.14084
4483,0.14807
4484,0.14807
4485,0.14807
4486,0.14807
4487,0.43011
4488,0.43011
4489,0.14807
4490,0.14807
4491,0.43011
4492,0.43011
4493,0.43011
4494,0.71902
4495,0.71902
4496,0.71902
4497,0.71902
4498,0.71902
4499,0.71902
4500,0.43011
4501,0.43011
4502,0.71902
4503,0.71902
4504,0.71902
4505,0.71902
4506,0.71902
4507,0.71902
4508,0.71902
4509,1.0079
4510,1.0079
4511,1.0079
4512,1.29
4513,1.0079
4514,1.0079
4515,1.0079
4516,1.0079
4517,0.71902
4518,1.0079
4519,0.71902
4520,1.0079
4521,1.0079
4522,1.0079
4523,1.0079
4524,0.71902
4525,1.0079
4526,1.0079
4527,1.0079
4528,1.0079
4529,1.0079
4530,1.0079
4531,1.0079
4532,0.71902
4533,0.71902
4534,0.71902
4535,1.29
4536,1.29
4537,1.29
4538,1.29
4539,1.29
4540,1.0079
4541,1.29
4542,1.0079
4543,1.0079
4544,1.0079
4545,0.71902
4546,0.71902
4547,1.0079
4548,1.0079
4549,1.0079
4550,1.0079
4551,1.29
4552,1.0079
4553,1.0079
4554,1.29
4555,1.0079
4556,1.5789
4557,1.29
4558,1.0079
4559,1.29
4560,1.0079
4561,1.0079
4562,1.0079
4563,1.29
4564,1.0079
4565,1.29
4566,1.0079
4567,1.0079
4568,1.29
4569,1.0079
4570,1.0079
4571,1.0079
4572,1.29
4573,1.5789
4574,1.29
4575,1.29
4576,1.5789
4577,1.5789
4578,1.5789
4579,1.5789
4580,1.5789
4581,1.5789
4582,1.8678
4583,1.5789
4584,1.5789
4585,1.5789
4586,1.29
4587,1.29
4588,1.5789
4589,1.5789
4590,1.8678
4591,1.8678
4592,1.5789
4593,1.29
4594,1.5789
4595,1.5789
4596,1.29
4597,1.29
4598,1.29
4599,1.29
4600,1.29
4601,1.29
4602,1.5789
4603,1.8678
4604,2.1498
4605,1.5789
4606,1.5789
4607,1.8678
4608,1.5789
4609,1.5789
4610,1.29
4611,1.0079
4612,1.29
4613,1.29
4614,1.29
4615,1.0079
4616,1.0079
4617,1.0079
4618,1.0079
4619,1.0079
4620,1.29
4621,1.0079
4622,1.0079
4623,1.0079
4624,1.29
4625,1.29
4626,1.0079
4627,1.0079
4628,1.29
4629,1.29
4630,1.0079
4631,1.29
4632,1.0079
4633,1.0079
4634,1.0079
4635,1.29
4636,1.29
4637,1.29
4638,1.29
4639,1.29
4640,1.5789
4641,1.8678
4642,1.5789
4643,1.5789
4644,1.5789
4645,1.8678
4646,1.8678
4647,1.8678
4648,1.8678
4649,1.8678
4650,1.8678
4651,1.8678
4652,1.5789
4653,1.29
4654,1.8678
4655,1.8678
4656,1.5789
4657,1.5789
4658,1.5789
4659,1.5789
4660,1.29
4661,1.0079
4662,1.0079
4663,1.0079
4664,1.0079
4665,1.29
4666,1.5789
4667,1.29
4668,1.5789
4669,1.5789
4670,1.29
4671,1.5789
4672,1.5789
4673,1.29
4674,1.5789
4675,1.5789
4676,1.29
4677,1.29
4678,1.29
4679,1.0079
4680,1.0079
4681,1.29
4682,1.0079
4683,1.0079
4684,1.29
4685,1.0079
4686,1.0079
4687,0.71902
4688,0.71902
4689,0.71902
4690,1.0079
4691,0.71902
4692,0.71902
4693,0.71902
4694,0.71902
4695,0.43011
4696,1.0079
4697,0.71902
4698,0.71902
4699,0.71902
4700,1.0079
4701,0.71902
4702,1.0079
4703,1.29
4704,1.0079
4705,1.29
4706,1.29
4707,1.0079
4708,1.29
4709,1.0079
4710,1.29
4711,1.29
4712,1.0079
4713,1.29
4714,1.29
4715,1.5789
4716,1.5789
4717,1.29
4718,1.5789
4719,1.29
4720,1.0079
4721,1.29
4722,1.0079
4723,1.29
4724,1.29
4725,1.0079
4726,1.29
4727,1.0079
4728,1.0079
4729,1.0079
4730,1.0079
4731,1.0079
4732,1.0079
4733,1.0079
4734,1.0079
4735,1.29
4736,1.0079
4737,1.29
4738,1.29
4739,1.0079
4740,0.71902
4741,0.71902
4742,0.43011
4743,0.43011
4744,0.71902
4745,0.14807
4746,0.43011
4747,0.43011
4748,0.43011
4749,0.43011
4750,0.71902
4751,0.43011
4752,0.43011
4753,0.43011
4754,0.43011
4755,0.43011
4756,0.43011
4757,0.43011
4758,0.43011
4759,0.43011
4760,0.43011
4761,0.43011
4762,1.0079
4763,0.14807
4764,0.71902
4765,0.14807
4766,0.43011
4767,0.14807
4768,0.71902
4769,0.43011
4770,0.71902
4771,0.43011
4772,1.0079
4773,0.43011
4774,0.43011
4775,0.71902
4776,0.43011
4777,1.0079
4778,0.43011
4779,0.71902
4780,0.43011
4781,0.43011
4782,0.43011
4783,0.71902
4784,0.71902
4785,0.43011
4786,0.43011
4787,0.43011
4788,0.43011
4789,0.43011
4790,0.14807
4791,0.71902
4792,0.14807
4793,0.43011
4794,0.43011
4795,0.43011
4796,0.43011
4797,0.43011
4798,0.71902
4799,0.71902
4800,0.43011
4801,0.43011
4802,0.43011
4803,0.71902
4804,0.43011
4805,0.43011
4806,0.71902
4807,0.14807
4808,0.14807
4809,0.43011
4810,0.43011
4811,0.43011
4812,0.14807
4813,0.14807
4814,0.43011
4815,0.43011
4816,0.43011
4817,0.43011
4818,0.43011
4819,0.43011
4820,0.43011
4821,0.43011
4822,0.43011
4823,0.43011
4824,0.14807
4825,0.14807
4826,-0.42975
4827,-0.14084
4828,-0.14084
4829,-0.14084
4830,0.14807
4831,0.14807
4832,-0.14084
4833,0.14807
4834,0.43011
4835,0.14807
4836,0.14807
4837,0.43011
4838,0.43011
4839,0.71902
4840,0.43011
4841,0.43011
4842,0.43011
4843,0.43011
4844,0.43011
4845,0.43011
4846,0.43011
4847,0.43011
4848,0.43011
4849,0.43011
4850,0.43011
4851,0.43011
4852,0.43011
4853,0.14807
4854,0.14807
4855,0.43011
4856,0.43011
4857,0.43011
4858,0.71902
4859,0.71902
4860,0.43011
4861,0.43011
4862,0.43011
4863,0.71902
4864,0.71902
4865,1.0079
4866,0.71902
4867,1.0079
4868,1.0079
4869,1.0079
4870,1.0079
4871,1.0079
4872,1.0079
4873,1.0079
4874,1.0079
4875,0.71902
4876,0.43011
4877,0.71902
4878,0.43011
4879,0.43011
4880,0.43011
4881,0.43011
4882,0.71902
4883,0.43011
4884,0.71902
4885,0.71902
4886,0.71902
4887,1.0079
4888,1.0079
4889,1.0079
4890,1.0079
4891,0.71902
4892,1.0079
4893,1.0079
4894,0.71902
4895,1.0079
4896,0.71902
4897,0.43011
4898,1.0079
4899,0.71902
4900,1.0079
4901,1.29
4902,1.0079
4903,1.0079
4904,1.29
4905,1.29
4906,1.29
4907,1.0079
4908,1.29
4909,1.5789
4910,1.5789
4911,1.5789
4912,1.29
4913,1.5789
4914,1.5789
4915,1.5789
4916,1.5789
4917,1.5789
4918,1.5789
4919,1.5789
4920,1.5789
4921,1.5789
4922,1.29
4923,1.5789
4924,1.5789
4925,1.8678
4926,1.29
4927,1.29
4928,1.29
4929,1.5789
4930,1.5789
4931,1.8678
4932,1.8678
4933,1.5789
4934,1.8678
4935,1.5789
4936,1.8678
4937,1.5789
4938,1.5789
4939,1.5789
4940,1.5789
4941,1.8678
4942,1.5789
4943,1.5789
4944,1.5789
4945,1.5789
4946,1.5789
4947,1.5789
4948,1.29
4949,1.5789
4950,1.5789
4951,1.29
4952,1.5789
4953,1.5789
4954,1.8678
4955,1.5789
4956,1.29
4957,1.29
4958,1.5789
4959,1.29
4960,1.5789
4961,1.0079
4962,1.0079
4963,1.0079
4964,1.5789
4965,1.29
